filename,wordcount,valence_min,valence_max,valence_avg,valence_std,extremity_min,extremity_max,extremity_avg,extremity_std,extremity_min_pos,extremity_max_pos,extremity_avg_pos,extremity_std_pos,extremity_min_neg,extremity_max_neg,extremity_avg_neg,extremity_std_neg,extremity_PosMinNeg,emotionality_min,emotionality_max,emotionality_avg,emotionality_std,emotionality_min_pos,emotionality_max_pos,emotionality_avg_pos,emotionality_std_pos,emotionality_min_neg,emotionality_max_neg,emotionality_avg_neg,emotionality_std_neg,emotionality_PosMinNeg,count_unique_evaluative_pos,count_total_evaluative_pos,count_unique_evaluative_neg,count_total_evaluative_neg,count_unique_evaluative,count_total_evaluative,count_evaluative_PosMinNeg,ambivalent,pos_dichotomous,certainty_min,certainty_max,certainty_avg,certainty_std,count_unique_certainty,count_total_certainty
article_278.txt,1052,0.76,7.79,3.651,2.876,1.57,3.74,2.698,0.944,2.5,3.29,2.773,0.448,1.57,3.74,2.66,1.158,0.113,1.19,5.95,3.8,1.493,2.52,5.19,4.15,1.429,1.19,5.95,3.625,1.624,0.525,3,3,5,6,8,9,-3,1,,1.77,8.29,6.045,1.433,35,41
article_279.txt,1058,0.63,8.45,4.474,2.726,0.22,3.95,2.396,1.222,0.7,3.95,2.734,0.918,0.22,3.87,2.138,1.382,0.596,1.35,8.03,4.289,1.727,1.81,8.03,3.765,2.065,1.35,7.24,4.69,1.346,-0.925,8,13,13,17,21,30,-4,1,,1.92,8.13,5.405,1.601,35,41
article_280.txt,2110,0.54,8.45,3.969,2.669,1.02,3.96,2.559,0.8,1.16,3.95,2.765,0.898,1.02,3.96,2.439,0.736,0.326,1.93,7.65,4.548,1.436,1.93,6.15,4.193,1.254,3.11,7.65,4.753,1.526,-0.56,9,11,12,19,21,30,-8,1,,1.92,8.57,6.14,1.439,55,72
article_281.txt,1344,1.24,8.07,5.331,2.162,0.06,3.57,1.98,1.163,0.18,3.57,2.031,1.237,0.06,3.26,1.87,1.084,0.161,1.19,6.13,3.627,1.803,1.58,6.13,3.362,1.806,1.19,6.06,4.2,1.818,-0.838,8,13,6,6,14,19,7,1,,0.9,8.39,5.937,1.569,43,60
article_282.txt,1101,0.54,8.07,4.902,2.871,1.58,3.96,2.715,0.743,1.76,3.57,2.771,0.555,1.58,3.96,2.643,0.979,0.128,1.19,6.06,3.588,1.52,1.68,5.77,3.358,1.24,1.19,6.06,3.884,1.884,-0.527,7,9,7,7,14,16,2,1,,1.92,8.35,6.222,1.48,28,37
article_283.txt,1086,0.67,8.45,4.129,2.831,1.58,3.95,2.675,0.778,2.15,3.95,2.736,0.621,1.58,3.83,2.63,0.903,0.106,1.19,7.12,3.636,1.807,2.52,4.07,2.965,0.552,1.19,7.12,4.125,2.246,-1.16,5,8,9,11,14,19,-3,1,,1.92,8.46,5.618,1.613,41,46
article_284.txt,2227,0.48,8.36,5.048,2.681,0.02,4.02,2.492,1.056,0.7,3.86,2.446,1.006,0.02,4.02,2.569,1.17,-0.123,1.69,7.12,4.328,1.468,1.69,6.42,4.308,1.427,2.06,7.12,4.361,1.588,-0.053,19,23,13,14,32,37,9,1,,1.92,8.24,6.194,1.454,54,72
article_285.txt,1587,0.5,8.45,4.44,2.981,0.79,4,2.823,0.756,2.38,3.95,3.014,0.459,0.79,4,2.662,0.927,0.352,1.19,6.83,4.354,1.532,1.93,5.84,4.171,1.181,1.19,6.83,4.508,1.811,-0.338,10,11,11,13,21,24,-2,1,,1.92,8.35,5.781,1.691,25,29
article_286.txt,1005,0.71,8.45,4.764,3.031,0.07,3.95,2.683,1.258,0.47,3.95,2.946,1.097,0.07,3.79,2.42,1.426,0.526,1.35,8.08,4.724,2.253,2.27,8.03,5.07,2.394,1.35,8.08,4.379,2.207,0.691,8,8,8,8,16,16,0,1,,1.85,8.11,5.964,1.589,36,41
article_287.txt,2210,0.76,8.57,4.398,2.505,0.18,4.07,2.241,1.079,0.7,4.07,2.464,0.875,0.18,3.74,2.07,1.2,0.394,1.19,7.42,3.683,1.711,1.79,7.42,3.877,2.002,1.19,6.66,3.535,1.468,0.341,18,23,16,30,34,53,-7,1,,1.92,8.36,6.218,1.249,64,86
article_288.txt,1059,1.1,4.1,2.342,1.152,0.4,3.4,2.158,1.152,,,,,0.4,3.4,2.158,1.152,-2.158,2,6.35,4.252,1.694,,,,,2,6.35,4.252,1.694,-4.252,0,0,6,6,6,6,-6,0,0,1.92,8.35,6.11,1.488,34,40
article_289.txt,1645,1.07,7.9,5.45,2.304,0.14,3.43,2.308,0.885,0.44,3.4,2.418,0.799,0.14,3.43,2.083,1.034,0.335,1.19,6.9,4.102,1.596,1.68,6.9,4.058,1.54,1.19,6.26,4.191,1.758,-0.133,21,31,13,15,34,46,16,1,,1.92,8.39,5.954,1.459,56,69
article_290.txt,1592,0.84,8.44,5.631,2.522,0.24,3.94,2.414,1.244,0.82,3.94,2.9,0.895,0.24,3.66,1.65,1.39,1.25,1.66,5.89,4.125,1.03,1.66,5.04,4.33,0.944,2.44,5.89,3.803,1.15,0.527,8,11,6,7,14,18,4,1,,1.8,7.78,5.797,1.558,55,65
article_291.txt,1298,0.59,7.93,3.069,2.31,1.58,3.91,2.583,0.721,2.5,3.43,2.88,0.381,1.58,3.91,2.509,0.773,0.371,1.19,7.65,4.458,1.836,2.52,4.88,3.73,0.926,1.19,7.65,4.641,1.975,-0.91,5,5,16,20,21,25,-15,1,,1.92,8.46,6.202,1.355,47,50
article_292.txt,966,1.04,7.8,4.609,2.603,1.5,3.46,2.438,0.703,1.5,3.3,2.548,0.642,1.58,3.46,2.329,0.781,0.219,1.19,5.78,3.59,1.338,1.69,5.78,3.789,1.144,1.19,5.11,3.391,1.551,0.398,5,9,8,9,13,18,0,1,,1.92,7.56,5.921,1.313,25,29
article_293.txt,2571,0.59,8.44,5.201,2.479,0.14,3.94,2.269,1.178,0.47,3.94,2.252,1.207,0.14,3.91,2.303,1.159,-0.051,1.66,8.03,4.388,1.764,1.66,8.03,4.22,1.873,2.8,7.92,4.713,1.533,-0.493,18,31,14,16,32,47,15,1,,0.97,8.17,6.068,1.471,74,94
article_294.txt,1460,0.59,7.89,3.817,2.658,0.06,3.91,2.507,1.012,0.18,3.39,2.462,1.049,0.06,3.91,2.533,1.021,-0.071,1.19,7.72,4.488,1.669,1.69,7.41,4.569,1.782,1.19,7.72,4.441,1.654,0.128,9,10,15,17,24,27,-7,1,,1.92,8.15,5.84,1.428,50,56
article_295.txt,1108,1.26,7.04,4.521,2.251,0.02,3.24,1.981,0.939,1.57,2.54,2.001,0.332,0.02,3.24,1.96,1.333,0.041,1.97,5.8,3.532,1.431,1.97,5.8,3.4,1.533,2.06,5.76,3.665,1.414,-0.265,8,8,8,8,16,16,0,1,,1,8.28,6.071,1.725,38,42
article_296.txt,1020,0.74,7.6,3.788,2.57,0.18,3.76,2.337,1.194,0.18,3.1,1.869,1.217,0.22,3.76,2.697,1.085,-0.828,1.69,5.59,3.223,1.264,1.69,3.96,2.364,0.931,2.41,5.59,3.883,1.092,-1.519,8,10,9,13,17,23,-3,1,,1.92,8.21,5.72,1.67,38,38
article_297.txt,1871,0.84,8.27,5.849,2.301,0.14,3.77,2.493,0.89,1.66,3.77,2.603,0.623,0.14,3.66,2.185,1.393,0.418,1.19,8.03,3.711,1.841,1.55,8.03,3.365,1.746,1.19,7.39,4.686,1.826,-1.321,23,31,11,11,34,42,20,1,,1.92,8.67,5.533,1.575,59,73
article_298.txt,1214,0.76,7.59,4.532,2.409,0.18,3.74,2.1,1.092,0.54,3.09,1.878,0.995,0.18,3.74,2.394,1.204,-0.516,1.19,6.75,3.859,1.893,1.69,6.42,3.877,1.634,1.19,6.75,3.834,2.298,0.042,10,12,8,9,18,21,3,1,,0.73,8.28,6.06,1.83,41,46
article_299.txt,1320,1.24,8.45,5.15,2.701,0.18,3.95,2.533,1,1.78,3.95,3.038,0.797,0.18,3.26,1.978,0.929,1.06,1.81,6.06,3.403,1.073,1.81,4.92,3.53,0.96,2.11,6.06,3.264,1.222,0.266,8,11,8,10,16,21,1,1,,1.38,8.42,6.25,1.546,50,67
article_300.txt,2299,0.63,8.45,4.627,2.916,0.54,3.95,2.737,0.937,0.54,3.95,2.806,1.016,0.87,3.88,2.664,0.864,0.142,1.19,8.26,5.217,1.84,1.69,8.26,5.454,2.043,1.19,7.77,4.97,1.608,0.484,16,25,20,24,36,49,1,1,,1.76,8.28,5.929,1.321,71,82
article_301.txt,1364,1.28,8.45,5.4,2.948,1.5,3.95,2.805,0.963,2.06,3.95,3.397,0.701,1.5,3.22,2.096,0.741,1.301,2.03,5.68,3.797,1.35,2.66,4.74,4.115,0.819,2.03,5.68,3.416,1.84,0.699,5,6,4,5,9,11,1,1,,1.92,7.93,5.91,1.451,35,40
article_302.txt,1737,0.63,8.03,2.895,2.416,0.14,3.88,2.731,0.906,1.86,3.53,2.604,0.581,0.14,3.88,2.766,0.982,-0.162,1.19,7.66,4.949,1.736,1.97,5.84,4.022,1.506,1.19,7.66,5.205,1.73,-1.183,7,8,24,29,31,37,-21,1,,1.92,8.46,5.841,1.38,60,66
article_303.txt,1231,1.26,7.8,4.154,2.558,0.14,3.3,2.231,1.192,0.18,3.3,1.989,1.401,0.14,3.24,2.448,0.992,-0.459,1.69,6.07,3.996,1.602,1.69,5.69,3.341,1.778,2,6.07,4.585,1.228,-1.244,6,9,10,10,16,19,-1,1,,1.92,8.46,6.497,1.343,37,44
article_304.txt,2279,0.54,8.44,5.349,2.53,0.02,3.96,2.509,0.855,0.54,3.94,2.52,0.754,0.02,3.96,2.488,1.05,0.032,1.19,8,3.795,1.427,1.68,6.42,3.592,1.36,1.19,8,4.203,1.507,-0.612,31,38,18,19,49,57,19,1,,1,8.28,6.033,1.476,63,73
article_305.txt,1040,1.56,8.44,6.066,2.253,0.22,3.94,2.493,1.057,1.85,3.94,2.899,0.827,0.22,2.94,1.545,0.965,1.354,2.4,6.24,3.827,1.194,2.4,5.73,3.515,1.135,3.11,6.24,4.557,1.075,-1.042,10,14,6,6,16,20,8,1,,1.92,8.1,5.572,1.463,33,38
article_306.txt,1313,0.48,8.4,4.13,2.845,0.07,4.02,2.649,0.978,1.13,3.9,2.901,0.707,0.07,4.02,2.486,1.109,0.415,1.19,6.97,3.863,1.705,1.41,6.18,3.053,1.416,1.19,6.97,4.388,1.705,-1.335,8,11,16,17,24,28,-6,1,,1.88,7.8,6.141,1.424,36,39
article_307.txt,4398,1.04,8.45,5.378,2.238,0.18,3.95,2.2,0.942,0.18,3.95,2.116,1.012,1.54,3.46,2.424,0.694,-0.307,1.19,8.03,3.254,1.657,1.55,8.03,3.041,1.593,1.19,6.44,3.82,1.729,-0.778,31,56,15,21,46,77,35,1,,1,8.57,6.014,1.56,99,134
article_308.txt,2309,1.13,7.64,5.742,2.326,0.7,3.37,2.503,0.706,0.7,3.14,2.562,0.672,1.58,3.37,2.341,0.824,0.221,1.19,7.13,4.081,1.679,1.68,6.42,4.21,1.456,1.19,7.13,3.73,2.279,0.48,10,19,7,7,17,26,12,1,,1.92,8.11,6.482,1.082,59,65
article_309.txt,1267,1.3,7.93,4.601,2.643,0.14,3.43,2.449,0.792,2.09,3.43,2.709,0.546,0.14,3.2,2.218,0.93,0.491,1.81,5.67,3.866,1.228,1.81,5.67,3.559,1.446,2.59,5.23,4.14,1.005,-0.581,7,8,9,9,16,17,-1,1,,1.92,8.57,5.728,1.547,33,41
article_310.txt,1877,0.76,8.22,3.462,2.591,0.14,3.74,2.578,0.949,1.13,3.72,2.641,0.816,0.14,3.74,2.552,1.021,0.089,1.79,7.92,4.433,1.616,1.79,4.74,2.946,1.107,2.5,7.92,5.046,1.389,-2.1,7,7,16,17,23,24,-10,1,,1.92,8.33,6.314,1.41,65,72
article_311.txt,4314,0.48,8.45,4.342,2.721,0.06,4.02,2.515,1.017,0.7,3.95,2.357,1.098,0.06,4.02,2.673,0.914,-0.317,1.19,8.26,4.954,1.704,1.97,8.26,5.138,1.793,1.19,8,4.769,1.609,0.369,22,45,21,45,43,90,0,1,,0.59,8.67,5.798,1.393,125,248
article_312.txt,1679,0.76,8.36,5.169,2.49,0.22,3.86,2.388,0.9,1.76,3.86,2.656,0.599,0.22,3.74,2.031,1.12,0.625,1.19,6.13,3.527,1.545,1.68,6.13,3.439,1.418,1.19,6.06,3.645,1.758,-0.206,15,16,10,12,25,28,4,1,,0.73,7.8,5.802,1.505,62,76
article_313.txt,1062,0.7,8.45,5.635,3.012,0.44,3.95,3.047,0.899,0.44,3.95,3.078,0.977,1.66,3.8,2.98,0.757,0.098,2.8,8.26,5.469,1.637,3.16,8.26,5.779,1.691,2.8,7.07,4.814,1.376,0.965,16,19,9,9,25,28,10,1,,1.92,7.54,5.544,1.731,27,34
article_314.txt,1628,0.77,8.44,4.931,2.565,0.14,3.94,2.27,1.162,0.7,3.94,2.455,0.952,0.14,3.73,2.043,1.403,0.412,2.52,6.97,4.335,1.317,2.52,6.97,4.099,1.526,3.11,6.47,4.623,1.02,-0.524,8,11,9,9,17,20,2,1,,1.92,8.24,5.961,1.525,45,51
article_315.txt,1117,1.6,7.64,5.574,2.418,1.71,3.14,2.496,0.456,2.06,3.14,2.55,0.423,1.71,2.9,2.37,0.606,0.18,1.87,5.08,3.535,1.145,1.87,5.08,3.479,1.31,2.69,4.21,3.667,0.848,-0.188,7,7,3,3,10,10,4,1,,1.92,8.46,6.421,1.26,29,29
article_316.txt,1355,1.32,7,4.361,2.311,1.61,3.18,2.157,0.44,1.61,2.5,2.018,0.327,1.82,3.18,2.296,0.53,-0.278,1.34,4.79,2.764,1.033,1.34,2.66,2.168,0.623,2.35,4.79,3.36,1.06,-1.192,4,5,4,5,8,10,0,1,,1.92,8.13,6.211,1.432,26,31
article_317.txt,1253,1.15,8.27,4.859,2.98,1.58,3.77,2.812,0.813,1.64,3.77,3.167,0.745,1.58,3.35,2.458,0.753,0.709,1.19,8.03,4.346,1.981,2.52,8.03,4.134,1.579,1.19,7.68,4.557,2.397,-0.422,7,9,8,9,15,18,0,1,,1.92,8.46,6.29,1.369,34,37
article_318.txt,1672,1.67,8.31,5.717,2.046,0.47,3.81,2.228,0.77,0.47,3.81,2.354,0.788,1.03,2.83,1.88,0.638,0.474,1.19,6.97,2.959,1.571,1.41,6.97,3.073,1.753,1.19,3.37,2.647,0.923,0.425,18,22,5,8,23,30,14,1,,1.92,8.07,6.045,1.472,42,50
article_319.txt,1041,1.16,8.45,5.737,2.8,0.7,3.95,2.905,0.848,0.7,3.95,2.971,0.864,0.72,3.34,2.752,0.832,0.219,1.59,8.03,4.704,1.471,1.59,8.03,4.323,1.513,4.51,6.55,5.58,0.933,-1.257,18,23,8,10,26,33,13,1,,1.32,8.38,5.795,1.638,29,44
article_320.txt,1219,0.54,7.13,2.288,1.883,0.18,3.96,2.653,1.154,0.18,2.63,1.276,1.186,1.1,3.96,2.952,0.925,-1.676,1.69,8,5.105,1.575,1.69,5.83,4.002,1.791,2.72,8,5.344,1.457,-1.342,5,5,17,23,22,28,-18,1,,1.92,7.67,5.977,1.682,30,37
article_321.txt,1528,1.93,7.22,4.869,2.041,0.06,2.72,1.792,0.937,2.06,2.72,2.313,0.284,0.06,2.57,1.336,1.086,0.977,1.81,5.76,3.589,1.278,1.81,4.16,2.81,0.712,2.44,5.76,4.271,1.301,-1.461,6,7,6,8,12,15,-1,1,,1.92,8.54,6.22,1.358,41,48
article_322.txt,706,0.54,4.94,1.502,1.506,0.44,3.96,3.107,1.225,0.44,0.44,0.44,,2.5,3.96,3.489,0.628,-3.049,3,6.26,5.051,1.305,3.23,3.23,3.23,,3,6.26,5.311,1.165,-2.081,1,1,4,7,5,8,-6,1,,1.92,7.77,5.071,1.736,24,35
article_323.txt,1438,0.48,8.45,4.388,2.758,0.07,4.02,2.398,1.258,1.85,3.95,3,0.868,0.07,4.02,2.028,1.344,0.972,1.35,6.66,3.72,1.356,2.4,5.07,3.435,1.006,1.35,6.66,3.896,1.545,-0.461,5,8,10,13,15,21,-5,1,,0.97,8.35,5.788,1.432,47,63
article_324.txt,1383,0.93,8.45,4.564,3.047,0.14,3.95,2.68,1.142,2.8,3.95,3.43,0.607,0.14,3.57,2.18,1.174,1.25,2.59,5.7,4.181,0.97,3.41,5.7,4.312,0.976,2.59,5.6,4.093,1.048,0.219,3,4,6,6,9,10,-2,1,,1.92,8.13,6.277,1.534,41,46
article_325.txt,1400,1.36,7.32,4.143,2.254,0.02,3.14,1.948,1.082,2.22,2.82,2.544,0.262,0.02,3.14,1.676,1.212,0.868,1.19,6.83,3.521,1.406,2.52,3.42,2.988,0.359,1.19,6.83,3.764,1.645,-0.776,5,5,9,11,14,16,-6,1,,1.92,8.38,6.215,1.453,36,38
article_326.txt,1189,0.9,8.45,5.302,2.496,0.14,3.95,2.39,1.001,0.7,3.95,2.772,0.77,0.14,3.6,1.872,1.069,0.899,1.19,8.03,3.724,1.876,2.52,8.03,4.316,1.612,1.19,6.23,2.921,1.964,1.395,12,19,9,14,21,33,5,1,,1.92,8.06,6.284,1.408,25,28
article_327.txt,1131,0.52,8.12,4.802,2.878,0.06,3.98,2.689,0.895,1.14,3.62,2.742,0.712,0.06,3.98,2.626,1.115,0.116,2.52,8.26,4.76,1.363,2.52,8.26,4.572,1.551,2.73,6.79,4.986,1.137,-0.413,11,12,10,10,21,22,2,1,,0.9,7.83,6.357,1.432,38,48
article_328.txt,1205,0.76,8.07,3.489,2.904,1.57,3.74,2.916,0.617,3.09,3.57,3.333,0.199,1.57,3.74,2.749,0.655,0.583,2.21,7.42,4.748,1.501,4,7.42,5.22,1.507,2.21,6.34,4.559,1.536,0.661,4,4,10,10,14,14,-6,1,,1.8,8.28,6.47,1.422,49,57
article_329.txt,1545,0.84,8.44,4.383,2.641,0.7,3.94,2.44,0.861,0.7,3.94,2.439,0.971,1.03,3.66,2.44,0.795,-0.001,1.19,6.58,4.251,1.385,2.76,6.58,4.653,1.387,1.19,5.89,3.886,1.34,0.767,9,10,7,11,16,21,-1,1,,1.92,8.57,6.26,1.396,57,67
article_330.txt,1510,0.59,7.1,3.776,2.377,0.06,3.91,2.151,1.142,0.54,2.6,1.834,0.798,0.06,3.91,2.353,1.312,-0.518,2.52,7.16,4.318,1.46,2.52,5.83,3.334,1.174,2.67,7.16,4.945,1.299,-1.61,7,7,11,11,18,18,-4,1,,1.88,8.38,5.848,1.326,55,73
article_331.txt,1387,0.96,7.3,3.623,2.498,0.47,3.54,2.414,0.85,0.47,2.8,1.844,0.874,2.04,3.54,2.821,0.593,-0.977,1.58,7.39,3.768,1.733,1.58,3.41,2.41,0.703,2.67,7.39,4.737,1.596,-2.327,5,5,7,7,12,12,-2,1,,3.68,8.28,5.92,1.304,50,58
article_332.txt,1354,0.5,8.27,3.436,2.868,0.14,4,2.737,1.304,0.7,3.77,2.175,1.192,0.14,4,3.089,1.269,-0.914,2.3,8.03,5.34,1.469,2.52,8.03,5.13,1.905,2.3,6.79,5.472,1.144,-0.342,9,15,14,24,23,39,-9,1,,1.93,8.5,5.725,1.349,58,86
article_333.txt,1517,1.39,8.07,3.934,2.25,0.22,3.57,2.103,0.889,0.7,3.57,2.401,0.997,0.22,3.11,1.963,0.827,0.438,1.19,7.42,3.225,1.831,1.66,7.42,4.195,2.229,1.19,5.23,2.768,1.471,1.427,8,8,8,17,16,25,-9,1,,2.88,8.38,6.05,1.354,32,37
article_334.txt,1085,1.25,6.52,2.83,2.174,1.66,3.25,2.478,0.732,2.02,2.02,2.02,,1.66,3.25,2.593,0.792,-0.573,1.97,5.28,3.838,1.477,1.97,1.97,1.97,,2.8,5.28,4.305,1.206,-2.335,1,1,3,4,4,5,-3,1,,1.38,8.33,6.337,1.408,31,31
article_335.txt,4335,1.04,8.45,5.339,2.347,0.06,3.95,2.249,1.055,0.7,3.95,2.215,1.102,0.06,3.46,2.328,0.948,-0.113,1.19,7.41,4.722,1.574,1.41,7.41,4.631,1.604,1.19,7.24,4.931,1.505,-0.3,29,76,19,33,48,109,43,1,,2,8.67,5.999,1.263,116,235
article_336.txt,1216,0.56,8.45,4.894,2.69,0.06,3.95,2.415,1.116,1.85,3.95,2.668,0.744,0.06,3.94,2.133,1.418,0.535,1.81,8.03,4.264,1.88,1.81,8.03,3.608,1.991,2.89,6.94,4.993,1.536,-1.385,9,10,9,9,18,19,1,1,,1.88,8.67,6.196,1.441,44,48
article_337.txt,1231,1.25,8.45,4.339,2.903,1.74,3.95,2.728,0.721,2.06,3.95,2.933,0.814,1.74,3.25,2.568,0.642,0.365,1.45,6.86,3.577,1.474,1.81,4.74,3.396,0.988,1.45,6.86,3.718,1.814,-0.322,6,7,8,9,14,16,-2,1,,2.68,8.33,6.415,1.281,41,47
article_338.txt,1134,0.88,7.64,3.806,2.827,1.66,3.62,2.772,0.622,1.76,3.14,2.468,0.495,1.66,3.62,2.994,0.63,-0.526,1.68,7.72,4.324,2.138,1.68,5.76,2.68,1.439,2.8,7.72,5.52,1.745,-2.84,5,8,9,11,14,19,-3,1,,3.68,8.57,6.352,1.399,35,41
article_339.txt,1300,1.33,8.45,4.847,2.747,0.07,3.95,2.385,1.257,1.02,3.95,2.927,1.148,0.07,3.17,1.911,1.216,1.016,1.66,8.26,5.124,2.304,1.66,8.26,5.639,2.826,1.97,6.79,4.674,1.809,0.965,6,7,8,8,14,15,-1,1,,2.48,8.57,5.807,1.422,51,57
article_340.txt,1941,0.54,8.45,3.931,2.587,0.7,3.96,2.457,0.914,0.7,3.95,2.292,1.008,1.19,3.96,2.576,0.849,-0.283,0.93,6.42,4.17,1.789,0.93,6.42,4.544,1.882,1.19,6.13,3.901,1.721,0.643,11,13,14,18,25,31,-5,1,,3.68,7.83,6.157,1.119,45,52
article_341.txt,1377,1.24,8.27,4.56,2.541,0.06,3.77,2.284,1.021,0.7,3.77,2.637,0.819,0.06,3.26,2.002,1.103,0.635,1.73,8.03,4.527,1.742,2.52,8.03,5.057,1.944,1.73,6.06,4.103,1.495,0.954,10,12,13,15,23,27,-3,1,,2.48,8.03,6.199,1.274,52,60
article_342.txt,1516,1.32,8.34,5.151,2.434,0.7,3.84,2.336,0.846,0.7,3.84,2.24,0.985,1.66,3.18,2.528,0.444,-0.288,1.66,7.42,4.353,1.739,1.66,7.42,4.563,1.781,1.96,6.88,3.932,1.658,0.631,15,20,9,10,24,30,10,1,,2.52,7.6,5.996,1.171,49,62
article_343.txt,1394,0.54,8.45,4.87,3.077,0.47,3.96,2.868,1.082,0.47,3.95,2.699,1.201,1.46,3.96,3.122,0.848,-0.423,2.27,8.26,5.577,1.742,2.27,8.26,5.795,1.904,2.59,8,5.251,1.463,0.544,14,24,13,16,27,40,8,1,,2.77,8.42,6.314,1.393,44,51
article_344.txt,1084,0.54,8,3.245,2.541,1.58,3.96,2.639,0.807,1.76,3.5,2.422,0.76,1.58,3.96,2.726,0.848,-0.304,1.19,7.06,3.795,1.598,1.68,3.65,2.822,0.865,1.19,7.06,4.184,1.688,-1.362,4,4,10,10,14,14,-6,1,,4.07,7.78,6.48,1.012,28,31
article_345.txt,1019,0.38,8,3.618,2.953,0.57,4.12,2.884,0.823,0.57,3.5,2.67,1.116,2.18,4.12,3.013,0.623,-0.343,1.87,6.83,4.604,1.401,1.87,5.53,3.977,1.528,3.03,6.83,4.981,1.246,-1.004,6,6,9,10,15,16,-4,1,,0.97,7.52,5.679,1.753,26,31
article_346.txt,967,0.83,7.67,3.616,2.351,0.18,3.67,2.31,0.902,2.06,3.17,2.687,0.442,0.18,3.67,2.178,0.993,0.509,1.19,7.72,4.13,1.777,3.68,6.17,4.97,1.055,1.19,7.72,3.834,1.906,1.136,6,6,14,17,20,23,-11,1,,2,8.03,6.057,1.33,28,32
article_347.txt,2332,0.97,8.45,6.269,1.938,0.22,3.95,2.42,0.98,0.34,3.95,2.618,0.872,0.22,3.53,1.626,1.045,0.992,1.19,7.03,3.609,1.487,1.58,7.03,3.764,1.489,1.19,5.2,2.989,1.4,0.775,29,32,6,8,35,40,24,1,,0.73,8.39,5.876,1.51,63,81
article_348.txt,1282,0.72,7.97,4.901,2.424,0.34,3.78,2.253,0.835,0.34,3.47,2.413,0.904,1.54,3.78,2.059,0.746,0.354,1.58,7.77,3.773,1.64,1.58,6.6,3.767,1.496,2.44,7.77,3.781,1.894,-0.014,10,11,7,9,17,20,2,1,,3.68,8.35,6.521,1.038,47,49
article_349.txt,911,1.68,7,4.361,2.25,0.07,2.82,1.855,1.073,1.86,2.5,2.287,0.37,0.07,2.82,1.596,1.312,0.691,1.35,4.52,2.998,1.194,2.52,4.03,3.023,0.872,1.35,4.52,2.982,1.454,0.041,2,3,5,5,7,8,-2,1,,3.68,8.39,6.033,1.473,28,40
article_350.txt,1067,0.7,8.45,3.346,2.434,0.22,3.95,2.507,0.888,0.7,3.95,2.368,1.05,0.22,3.8,2.562,0.839,-0.195,0.86,8,4.196,1.561,0.86,6.42,3.339,1.805,2.8,8,4.539,1.352,-1.2,8,8,14,20,22,28,-12,1,,1.46,8.1,5.976,1.606,33,34
article_351.txt,1299,0.54,8.27,4.342,2.968,1.46,3.96,2.813,0.751,2.02,3.77,3.053,0.6,1.46,3.96,2.628,0.823,0.425,2.03,8.26,5.022,1.869,2.03,8.26,5.301,2.244,2.8,7.65,4.808,1.585,0.493,10,10,11,13,21,23,-3,1,,2.83,7.92,6.149,1.125,55,67
article_352.txt,1283,0.7,8.12,5.357,2.496,0.14,3.8,2.382,1.008,0.14,3.62,2.367,1.018,1.58,3.8,2.413,1.083,-0.046,1.19,8,3.501,2.001,1.81,6.42,3.099,1.39,1.19,8,4.37,2.908,-1.271,11,13,4,6,15,19,7,1,,3.89,8.37,6.293,1.062,37,47
article_353.txt,1286,0.76,8.36,3.936,2.858,1.58,3.86,2.684,0.809,1.76,3.86,2.544,0.804,1.58,3.74,2.784,0.861,-0.24,1.19,6.06,3.262,1.757,1.68,5.41,2.848,1.487,1.19,6.06,3.559,1.984,-0.711,5,5,6,7,11,12,-2,1,,1.92,8.5,6.534,1.367,45,51
article_354.txt,939,1.29,7,4.016,2.035,0.02,3.21,1.749,1.055,1.13,2.5,1.898,0.581,0.02,3.21,1.675,1.251,0.223,1.79,4.3,2.912,0.768,1.79,3.65,2.862,0.723,2.06,4.3,2.937,0.827,-0.075,5,5,8,10,13,15,-5,1,,3.79,8,6.162,1.234,36,41
article_355.txt,1025,1.22,8.45,5.095,2.762,0.18,3.95,2.517,1.071,1.13,3.95,2.89,0.942,0.18,3.28,2.082,1.125,0.808,1.79,7.24,4.156,1.848,1.79,6.41,4.009,1.644,2.11,7.24,4.328,2.211,-0.32,7,7,5,6,12,13,1,1,,2.5,8,6.062,1.346,28,30
article_356.txt,1424,0.52,8.27,4.474,2.861,0.7,3.98,2.672,0.878,0.7,3.77,2.863,0.86,1.58,3.98,2.509,0.891,0.354,1.19,8.03,4.442,2.102,2.52,8.03,4.993,2.122,1.19,7.68,3.97,2.042,1.023,8,12,11,14,19,26,-2,1,,1.93,7.77,6.207,1.133,49,63
article_357.txt,998,1.1,8.45,3.209,2.364,0.14,3.95,2.388,1.151,0.34,3.95,2.607,1.568,0.14,3.4,2.33,1.077,0.277,1.19,6.79,3.838,1.563,3.45,4.07,3.855,0.276,1.19,6.79,3.834,1.768,0.021,4,4,11,15,15,19,-11,1,,2.5,8.33,6.068,1.423,41,44
article_358.txt,1162,1.11,8.07,4.562,2.402,0.02,3.57,2.134,0.995,0.47,3.57,2.096,0.934,0.02,3.39,2.176,1.107,-0.08,1.19,7.72,3.719,1.672,1.79,5.67,3.202,1.307,1.19,7.72,4.288,1.904,-1.086,11,11,10,10,21,21,1,1,,3.68,8.28,6.137,1.231,36,45
